"公众号名称","文章链接","文章配图","公众号初始id","原文链接","文章标题","朋友圈描述","公众号二维码","日期","是否原创","文章作者"
"南京大学就业中心","http://mp.weixin.qq.com/s?__biz=MjM5Mjc4NzkyNw==&mid=209267663&idx=1&sn=4411d528f6f7bea000b92fdc566f00d1&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/jEakbbjgAHTxBQoeRjqozyHsLRv5eUPgrM9iaG2cyP1bziaiaJMmFHCVI1tWh9BnoBjAGanXswteIAp6AD2pqSzwA/0?wx_fmt=jpeg","gh_d434a764ff14","","老辣HR揭秘校招：我如何在20分钟内选人才！","一个优秀的综面官所要做的，就是从几十米简历的沙土中，找出最饱满的那几颗珍珠，放进我们的碗里，并在未来把它们擦亮。","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5Mjc4NzkyNw==","2015-08-27","N","无作者"
"瓜大生活圈","http://mp.weixin.qq.com/s?__biz=MzAxMDA3MjIwMw==&mid=212225847&idx=2&sn=588421d8c7ba28a43d19c4857a33b18e&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/918yHdnjAiaBP2VMBdtKCtExvt6AsAZU8iacKtyj0v3amC6x7b6VqlcCKgsrRKzPcFmrWTBIRsUak1wTjcpVKK2g/0?wx_fmt=jpeg","gh_3f538331312d","http://bbs.nju.edu.cn/bbsdoc?board=CareerCenter#rd","2016年校招总览","大四党、研三党，2016年最新校招信息来袭，绝对干货，赶快收藏~（注：以下时间为网申截止日期）2015/08","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxMDA3MjIwMw==","2015-08-27","N","无作者"
"四川省CDA数据分析师","http://mp.weixin.qq.com/s?__biz=MzAxMDA3MjIwMw==&mid=212225847&idx=2&sn=588421d8c7ba28a43d19c4857a33b18e&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/OyvH7NsDCgCGHwHS50g1dFZYiaCKPucSNBZaytibBxDiaRHXUIv1D3tSuI8mINujyv5CStTs2Cueug4HcqFnchszA/0?wx_fmt=jpeg","gh_3f538331312d","http://bbs.nju.edu.cn/bbsdoc?board=CareerCenter#rd","2016年校招总览","大四党、研三党，2016年最新校招信息来袭，绝对干货，赶快收藏~（注：以下时间为网申截止日期）2015/08","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxMDA3MjIwMw==","2015-08-27","N","无作者"
"JobsminerHK","http://mp.weixin.qq.com/s?__biz=MzA4MDYwNDIyNw==&mid=210528289&idx=4&sn=0ae5d9077ffa2ba73fdc5cec26a9d5e7&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/nNib7C1y7E8bzvsWicjO83HQ9L732vQGbdIJbLbicHJ4EL6iavibo3Gib9l5iaxUscb0Oktzp9Ybias1rs2VicnYs4vBk1w/0?wx_fmt=jpeg","gh_270d457a8ceb","","招聘丨2016名企校招精选（内含2015应届毕业生岗位）","<U+FEFF><U+FEFF><U+FEFF><U+FEFF><U+FEFF><U+FEFF><U+FEFF><U+FEFF>号 <U+25AA> 外瓜大生活圈人工客服姐妹团竭诚为您服务，工作时间9:00-12:00，14:00-1","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4MDYwNDIyNw==","2015-08-27","N","500强校园招聘"
"高顿实习","http://mp.weixin.qq.com/s?__biz=MzA4MDYwNDIyNw==&mid=210528289&idx=4&sn=0ae5d9077ffa2ba73fdc5cec26a9d5e7&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/XofQB8X7AFCpptFTKKSJfXJ7w42DkBzky8Kwian0ChvUtybGJBTGw5zjv3Up4OqSibqDhcSReEa3LfyGsxLBl8cA/0?wx_fmt=jpeg","gh_270d457a8ceb","","招聘丨2016名企校招精选（内含2015应届毕业生岗位）","<U+FEFF><U+FEFF><U+FEFF><U+FEFF><U+FEFF><U+FEFF><U+FEFF><U+FEFF>号 <U+25AA> 外瓜大生活圈人工客服姐妹团竭诚为您服务，工作时间9:00-12:00，14:00-1","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4MDYwNDIyNw==","2015-08-27","N","500强校园招聘"
"招聘小猪","http://mp.weixin.qq.com/s?__biz=MzAxNzM2NDQ1OQ==&mid=210377894&idx=1&sn=28da4602d1ae4be32f0739a19d7b03ad&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/agPM8t3eVwoick98WdnjYKAiacK8DDGe6V72bEeqcFgGg9G53ONZUemSuaQKBKINEE9dciaibl6wM18jQ2SdaFUobQ/0?wx_fmt=jpeg","gh_f40b6b617a10","http://mp.weixin.qq.com/s?__biz=MzAxNzM2NDQ1OQ==&mid=210377755&idx=1&sn=364e1c889cb7a8736f2f444ba48f1ad5#rd","2015年阿里校招数据分析师笔试题","2015年8月19日，阿里校招数据分析师笔试题。共计21题（单选漏了一题，选择题每个人的都不一样，问答题是一","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxNzM2NDQ1OQ==","2015-08-27","N","无作者"
"大连求职","http://mp.weixin.qq.com/s?__biz=MzAxNzM2NDQ1OQ==&mid=210377894&idx=1&sn=28da4602d1ae4be32f0739a19d7b03ad&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/m4V3ndMDN7tlnxzJnKpe70gUcALs8OSf88ibohnRroLtUCHhqLnCtMdC14gbjVTk7FTE6F5L9fTib4Gt54z82sSg/0?wx_fmt=jpeg","gh_f40b6b617a10","http://mp.weixin.qq.com/s?__biz=MzAxNzM2NDQ1OQ==&mid=210377755&idx=1&sn=364e1c889cb7a8736f2f444ba48f1ad5#rd","2015年阿里校招数据分析师笔试题","2015年8月19日，阿里校招数据分析师笔试题。共计21题（单选漏了一题，选择题每个人的都不一样，问答题是一","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxNzM2NDQ1OQ==","2015-08-27","N","无作者"
"E朝朝","http://mp.weixin.qq.com/s?__biz=MzAxODYxNTE5Mg==&mid=213160469&idx=1&sn=ec09523a8aee1443a99524e5f10fbd3c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/VG9ibAvzH6jC8h1GlLtZr5rOvVxanlWHVwL0G3B8zhHBjbB3cXU4Rwrp5PhEZAiajd7LOCVPeOWb5ELctZ28cjsw/0?wx_fmt=jpeg","gh_1195a6c44e43","","2015年名企校招时间表大放送！","2015年校园招聘已经在互联网企业的带领下轰轰烈烈地展开了！许多互联网企业已经进入了网申的尾声，还没投简历","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxODYxNTE5Mg==","2015-08-27","N","无作者"
"诺姆四达集团","http://mp.weixin.qq.com/s?__biz=MjM5MDg3ODg1MQ==&mid=208409211&idx=1&sn=3722bc4ad1c227f36207d45e8a147f75&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/jKohonkwgyvCibmEUhB14GPIMgc7JErWNRIsLQ40PibDAZAMEOJHO5SJic7KBu4KElNiccMUxoXalIfzKhzYnG6IJw/0?wx_fmt=jpeg","gh_a35cf63b314a","http://m.zuikuapp.com/a/206330#rd","你对校招人才满意吗？看看其他HR怎么说~","校招是企业注入新鲜血液，进行人才储备的重要渠道之一。那么，实际中，校招企业最看重学生的什么素质？目前企业进行校园招聘活动的现状如何？存在哪些困难？是否有相应的解决方法？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MDg3ODg1MQ==","2015-08-27","N","无作者"
"CPA","http://mp.weixin.qq.com/s?__biz=MjM5OTg4NDMyOQ==&mid=209533218&idx=3&sn=83612c2a3185ca0f1b7a3056efc8af44&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/viaGc6Mo6wX6iadVla5oJeaFVHicd66k5icjuWBwRsagu5yqkSvMJ26LluLjoZUnITeOIvNzILIMobNgicAma3lLx2w/0?wx_fmt=jpeg","gh_e5cda23bcb5b","http://www.lixincpa.cn/8yue/?crystal#rd","四大会计师事务所2016校招即将来袭","四大会计师事务所一直是各个专业学生进入金融行业的优秀选择，当然申请之前要明确自己的职业方向哟！四大的工作压力","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTg4NDMyOQ==","2015-08-27","N","无作者"
"广工大经贸学生会","http://mp.weixin.qq.com/s?__biz=MjM5OTg4NDMyOQ==&mid=209533218&idx=3&sn=83612c2a3185ca0f1b7a3056efc8af44&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/JqQH81pz2QnicmhAbP1o926fsGBLnkDjDSOeQByM4FlZmazWJFWOvYRWhnBQu88fGlc5rO9Sn07pLlSaObfRalw/0?wx_fmt=jpeg","gh_e5cda23bcb5b","http://www.lixincpa.cn/8yue/?crystal#rd","四大会计师事务所2016校招即将来袭","四大会计师事务所一直是各个专业学生进入金融行业的优秀选择，当然申请之前要明确自己的职业方向哟！四大的工作压力","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTg4NDMyOQ==","2015-08-27","N","无作者"
"陕西校园招聘","http://mp.weixin.qq.com/s?__biz=MzA5NTE2ODkxMw==&mid=209984344&idx=3&sn=cea0b3d3e235a30d04b8c612df4f1014&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/5Axcc75SGYTCRPAOmY3yt9EymrvxgkBVDRbI5iazEkto0HRYEuaJ9atT4iclbicpK9piaKEtEdwASzax6fRsYGibKLA/0?wx_fmt=jpeg","gh_0c41d8fd981c","","2016年银行校招几时开始？","银行是非金融专业同学进入金融圈的一个重要跳板，不过也承受着不小的压力。2016年银行校招大部分都还没有开始，","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NTE2ODkxMw==","2015-08-27","N","无作者"
"京东东北校园","http://mp.weixin.qq.com/s?__biz=MzA5NTE2ODkxMw==&mid=209984344&idx=3&sn=cea0b3d3e235a30d04b8c612df4f1014&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/lLshvTMRYDUkkf4ZedMQuqtQmuusa0icOAgc1WGzxfy4RxfgjicCL0Oice4CyIV0MZ5uAK2rttApJhibsZnEOlnOMA/0?wx_fmt=jpeg","gh_0c41d8fd981c","","2016年银行校招几时开始？","银行是非金融专业同学进入金融圈的一个重要跳板，不过也承受着不小的压力。2016年银行校招大部分都还没有开始，","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NTE2ODkxMw==","2015-08-27","N","无作者"
"CFA考友论坛","http://mp.weixin.qq.com/s?__biz=MzA3NTUzNjY5Mg==&mid=208360168&idx=1&sn=d0080f5025d5bb0f055496b3934c32a6&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/RGDeTibNLahgB2EYYEVOuAajwMxe3YwiaaS3ETU2sPy0cbFHxqd7UUvpERzo6YX66AczzoyF5SVO1RPbeszmricSQ/0?wx_fmt=jpeg","gh_0461a0634dfb","http://029.xuanjianghui.com.cn/thread-384118-1-1.html#rd","9月1日腾讯西电2016校招宣讲会，等你参与！","点击【阅读原文】查看企业详情  9月1日腾讯西电2016校招宣讲会，等你参与！宣讲会时间：9月1日 19：0","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3NTUzNjY5Mg==","2015-08-27","N","无作者"
"西安实习吧","http://mp.weixin.qq.com/s?__biz=MzA3NTUzNjY5Mg==&mid=208360168&idx=1&sn=d0080f5025d5bb0f055496b3934c32a6&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/ibcse67uNalS0e3qDJrFiahzvQYbeZP7iaeZdKXMP1tDicb2uzf5XLP6kXEiaFEIBM3YwvKyNQcpVib1FU8r6ftickDJA/0?wx_fmt=jpeg","gh_0461a0634dfb","http://029.xuanjianghui.com.cn/thread-384118-1-1.html#rd","9月1日腾讯西电2016校招宣讲会，等你参与！","点击【阅读原文】查看企业详情  9月1日腾讯西电2016校招宣讲会，等你参与！宣讲会时间：9月1日 19：0","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3NTUzNjY5Mg==","2015-08-27","N","无作者"
"北京交通大学Vke","http://mp.weixin.qq.com/s?__biz=MzA5MDg1NTAxNw==&mid=210077725&idx=2&sn=3a8c64562ee9eddae3b0d218e855b6dd&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/JGicRp0iaIa5dajDQF0LuwsqcHZtsiba4srf8ibb7AsDLSgTVACfmNRDFqen5ibdtb0ZYfg5iaNqzsLtwaQiaPxm049QQ/0?wx_fmt=jpeg","gh_a0c4d2edf5a6","http://wqs.jd.com/promote/CH96/2015/campus/index.html#rd","京东2016校园招聘正式启动！| 校招","京东正在干件大事而你 正想当英雄燃不如 尽情燃烧京东2016校园招聘正式启动！校招信息京东2016校园招聘网","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5MDg1NTAxNw==","2015-08-27","N","京东2016校园招聘"
"实习plus","http://mp.weixin.qq.com/s?__biz=MzA5MDg1NTAxNw==&mid=210077725&idx=2&sn=3a8c64562ee9eddae3b0d218e855b6dd&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/fklAq1DazgElYk7yictjU4hvLxgQZnuXibdguDvt96moSPX3BT1EMSHtC33eiaf60Lpdu76QBxeAicsTGPJLibkezAg/0?wx_fmt=jpeg","gh_a0c4d2edf5a6","http://wqs.jd.com/promote/CH96/2015/campus/index.html#rd","京东2016校园招聘正式启动！| 校招","京东正在干件大事而你 正想当英雄燃不如 尽情燃烧京东2016校园招聘正式启动！校招信息京东2016校园招聘网","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5MDg1NTAxNw==","2015-08-27","N","京东2016校园招聘"
"西安实习吧","http://mp.weixin.qq.com/s?__biz=MzAxNDM0MzQ3NA==&mid=211082505&idx=5&sn=b0d1a916390166379c2de38b70e3a095&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/ibcse67uNalS0e3qDJrFiahzvQYbeZP7iaeibY8P46K0x54ibtfMSSdV9tIVibuJ8szlBzxia0EicKCmNfP5lvBp4dEM9w/0?wx_fmt=jpeg","gh_059e3d2d3408","http://form.mikecrm.com/f.php?t=Msw8e1#rd","2016校招总览，学生党必进","大四党、研三党，2016年最新校招信息来袭，绝对干货，赶快收藏。2015/08/24中石油2015校园招聘留","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxNDM0MzQ3NA==","2015-08-27","N","无作者"
"天下财星教育","http://mp.weixin.qq.com/s?__biz=MjM5OTI1MDM0Mg==&mid=206627521&idx=5&sn=8d260eed761c146e8f03c7186d394f2d&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/EHiaicu2tVRXvDnWElQJJFQMADcWGBwgxEqiaS8ppHr6PH242cMUPJHfScGt1exQQxibooZFxe5y6iatfaniaVtDAHKg/0?wx_fmt=jpeg","gh_c25a00874085","http://www.caipx.com#rd","银行及四大2016校招最新信息，该出手了！","银行证券基金类招商银行【最新进度】网申申请阶段【网申时间】IT工程师：8月10日-9月6日管理类岗位：上海8","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTI1MDM0Mg==","2015-08-27","N","无作者"
"壹校招","http://mp.weixin.qq.com/s?__biz=MzA5OTc1NDM2MQ==&mid=207878750&idx=4&sn=f288c7baaf14f1773405f083ac148af6&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/0d7doJQSrxvxXwSib9xecicyU68Ig3NgnygiajQMsxs75g7uWrQ33U8WJLr23AuV9NF07PMYNswVy6gpxPfMzJMgw/0?wx_fmt=jpeg","gh_8fcfafec9cf9","http://nd.zhaopin.com/#rd","【网龙集团校招】你值得降落更好的星球！","穿越星际之门，登陆ND星球！千人招聘计划，等你来战！最好的你值得降落更好的星球，我们在ND星球等你7大类热门","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5OTc1NDM2MQ==","2015-08-27","N","无作者"
"云农就业","http://mp.weixin.qq.com/s?__biz=MzA5OTc1NDM2MQ==&mid=207878750&idx=4&sn=f288c7baaf14f1773405f083ac148af6&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/a5P3O5n935AErbOrafFYGon5KBs8MymWficjiajhsDgxH4aTw2Gk0E2GMDgOLgnYQwiafBYF5vibCicUqR8bbZwpL1A/0?wx_fmt=jpeg","gh_8fcfafec9cf9","http://nd.zhaopin.com/#rd","【网龙集团校招】你值得降落更好的星球！","穿越星际之门，登陆ND星球！千人招聘计划，等你来战！最好的你值得降落更好的星球，我们在ND星球等你7大类热门","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5OTc1NDM2MQ==","2015-08-27","N","无作者"
"壹校招","http://mp.weixin.qq.com/s?__biz=MjM5OTg5MzkwOQ==&mid=208616933&idx=1&sn=ce50961357c40ec36cf475837785e32c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/0d7doJQSrxvxXwSib9xecicyU68Ig3NgnygSIzddhfkPUcN2dYNfxqu89GdYGWaMonBs7nXQhibEQcuIoTUOhYllQ/0?wx_fmt=jpeg","gh_25e4de19f8fa","http://mp.weixin.qq.com/s?__biz=MjM5NjQ0MDA0MA==&mid=208381777&idx=1&sn=786195dda72b5674308060dcd277afc1&scene=1&srcid=YE3lYTO8hNlafkrxcdoU&key=dffc561732c2265101822397daa0baf10604d8521e2c95d50217d287689a41c22bdad9fae12bd67b9a2bd0b5e59e0589&ascene=1&uin=Mjc2NDM2NjY4MA%3D%3D&devicetype=webwx&version=70000001&pass_ticket=Bfw446W66Leu7GvgoJNohE%2B7UrGgCzi%2B2UnXatNrQDirq5nFOE2qwaS98K5OSqvt#rd","2016校招总览，学生党必进！","大四党、研三党，2016年最新校招信息来袭，绝对干货，赶快收藏。2015/08/24中石油2015校园招聘留","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTg5MzkwOQ==","2015-08-27","N","无作者"
"智联招聘广州分公司","http://mp.weixin.qq.com/s?__biz=MjM5OTg5MzkwOQ==&mid=208616933&idx=1&sn=ce50961357c40ec36cf475837785e32c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/ULJGm1srBMQBsLLYtXmVaax0rlIeExAPKjQF9lYmzogtmibn0vjAWXiaDVkvv3IlciccpY1XwcneIHmIWbD6GnraA/0?wx_fmt=jpeg","gh_25e4de19f8fa","http://mp.weixin.qq.com/s?__biz=MjM5NjQ0MDA0MA==&mid=208381777&idx=1&sn=786195dda72b5674308060dcd277afc1&scene=1&srcid=YE3lYTO8hNlafkrxcdoU&key=dffc561732c2265101822397daa0baf10604d8521e2c95d50217d287689a41c22bdad9fae12bd67b9a2bd0b5e59e0589&ascene=1&uin=Mjc2NDM2NjY4MA%3D%3D&devicetype=webwx&version=70000001&pass_ticket=Bfw446W66Leu7GvgoJNohE%2B7UrGgCzi%2B2UnXatNrQDirq5nFOE2qwaS98K5OSqvt#rd","2016校招总览，学生党必进！","大四党、研三党，2016年最新校招信息来袭，绝对干货，赶快收藏。2015/08/24中石油2015校园招聘留","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTg5MzkwOQ==","2015-08-27","N","无作者"
"校园资讯","http://mp.weixin.qq.com/s?__biz=MzA5OTc1NDM2MQ==&mid=207878750&idx=3&sn=337b6bf10d1ca6d76a97a2b930f6ef95&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/gT799y5Iag0SJ7sIlypTUZDhrKg5jGx1o4uZfU7LklTbDaibov5Zhky2njyh2wuSzuynrCF4yxSXLLia87SqHEUQ/0?wx_fmt=jpeg","gh_8fcfafec9cf9","","【飞牛网】2016年秋季校招启动","　　飞牛网是大润发投资的B2C电子商务网站，由上海飞牛集达电子商务有限公司创建并成立于2013年6月。飞牛网","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5OTc1NDM2MQ==","2015-08-27","N","无作者"
"福建生校招魔方","http://mp.weixin.qq.com/s?__biz=MzA5OTc1NDM2MQ==&mid=207878750&idx=3&sn=337b6bf10d1ca6d76a97a2b930f6ef95&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/y6Lj0iaPlWtevGtI3Hq9YYkPN2AryTLIZLEZAKduP5k473OjRHRWbxJfdVzs6yiaNbJ4SKrF9E2JyMZasbMbKx8w/0?wx_fmt=jpeg","gh_8fcfafec9cf9","","【飞牛网】2016年秋季校招启动","　　飞牛网是大润发投资的B2C电子商务网站，由上海飞牛集达电子商务有限公司创建并成立于2013年6月。飞牛网","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5OTc1NDM2MQ==","2015-08-27","N","无作者"
"ChatJob插座","http://mp.weixin.qq.com/s?__biz=MzA3OTAyMzcyMA==&mid=214340166&idx=2&sn=4182d616d028df524e73e38861fdf079&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/0KVOCraaxoHIGgUJLq7sKqaaMUpILE06JFmyUzn2J4bZ0OyvCsLFobqGJIG51FXUENO8ue7iafN4cdV6Bbic7Kvg/0?wx_fmt=jpeg","gh_d27facc88d04","http://www.subaoming.cn/zhilian/h5/#rd","【搞掂校招】广州四六级通过率领跑全国","点击上方“公众号名称”可以订阅哦！那些年我们一起考过的四六级，你是考神中的战斗机？还是四六级的 VIP,愿天","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3OTAyMzcyMA==","2015-08-27","N","无作者"
"东莞高技管理咨询有限公司","http://mp.weixin.qq.com/s?__biz=MzA3OTAyMzcyMA==&mid=214340166&idx=2&sn=4182d616d028df524e73e38861fdf079&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/kcFv70JaQS6xh8x0hNrHkiahnsfYd6LkaicYKqVElg5xdHWcF3uPF7I7icnDIUHy5MG03JMkN1dh4wibn000FO2fgQ/0?wx_fmt=jpeg","gh_d27facc88d04","http://www.subaoming.cn/zhilian/h5/#rd","【搞掂校招】广州四六级通过率领跑全国","点击上方“公众号名称”可以订阅哦！那些年我们一起考过的四六级，你是考神中的战斗机？还是四六级的 VIP,愿天","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3OTAyMzcyMA==","2015-08-27","N","无作者"
"易就业","http://mp.weixin.qq.com/s?__biz=MjM5OTk2OTg2Mg==&mid=209125327&idx=1&sn=81b6c45de1c34aea148105d3e39d063b&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/40fDX2Rb3X1tDVD1naS32AwdoaJGffkFo8oP1vDDJXUcI4Rh6iaajGStpLv2NKZK1ickNgv8NDdY5lFnibFot7Dyg/0?wx_fmt=jpeg","gh_02de2a946fe5","http://nd.zhaopin.com#rd","【网龙集团校招】2016届校招正式启动！你值得降落更好的星球！","穿越星际之门，登陆ND星球！千人招聘计划，等你来战！最好的你值得降落更好的星球，我们在ND星球等你7大类热门","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTk2OTg2Mg==","2015-08-27","N","无作者"
"校园资讯","http://mp.weixin.qq.com/s?__biz=MjM5OTk2OTg2Mg==&mid=209125327&idx=1&sn=81b6c45de1c34aea148105d3e39d063b&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/gT799y5Iag0SJ7sIlypTUZDhrKg5jGx1o4uZfU7LklTbDaibov5Zhky2njyh2wuSzuynrCF4yxSXLLia87SqHEUQ/0?wx_fmt=jpeg","gh_02de2a946fe5","http://nd.zhaopin.com#rd","【网龙集团校招】2016届校招正式启动！你值得降落更好的星球！","穿越星际之门，登陆ND星球！千人招聘计划，等你来战！最好的你值得降落更好的星球，我们在ND星球等你7大类热门","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTk2OTg2Mg==","2015-08-27","N","无作者"
"福建生校招魔方","http://mp.weixin.qq.com/s?__biz=MzA5NTU4NDc4MQ==&mid=211852965&idx=1&sn=7dfb410a8d03679a42b215fea6684b1f&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/y6Lj0iaPlWtevGtI3Hq9YYkPN2AryTLIZLEZAKduP5k473OjRHRWbxJfdVzs6yiaNbJ4SKrF9E2JyMZasbMbKx8w/0?wx_fmt=jpeg","gh_fcfd67d538ed","","【特辑版：网龙集团校招】 2016届校招正式启动！你值得降落更好的星球！","福建网龙集团校招           做福建最好的校招资讯，定期更新汇总相关讯息！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NTU4NDc4MQ==","2015-08-27","N","无作者"
