"公众号名称","文章链接","文章配图","公众号初始id","原文链接","文章标题","朋友圈描述","公众号二维码","日期","是否原创","文章作者"
"翼实习订阅号","http://mp.weixin.qq.com/s?__biz=MjM5MTUxNDk1Ng==&mid=212427993&idx=1&sn=d73944e60ce243d9af78f3b71fe4ab0d&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/E0iaJTwhMByOL8Nvv2MwScula6cVjdD340483ickYruOMJ70PIic3gmytqGAcwxNkVXmDRIQtfuRtibvfLk1jtp5iag/0?wx_fmt=jpeg","gh_139202ee8720","","【职场经验】校招进 BAT 产品岗究竟多难？","文|赵天一来源|i实习校招进BAT当产品，其实并不难，但是有个前提：你要提前做好准备。我说说进入BAT的几个","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MTUxNDk1Ng==","2015-09-04","N","无作者"
"浙财PR","http://mp.weixin.qq.com/s?__biz=MjM5MDc5MDU4OA==&mid=207180024&idx=1&sn=c7b1ba41a2271ad639730a1ca8d3434c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/G8UEgpYPP94yRQQZicUKf55dtMXbZg2QaCIUcA9qYbNm1ia6DC8bJbBysPqKMPPZ280ALHDBaBz1pdCrHybqFSeg/0?wx_fmt=jpeg","gh_4070b3ae7e3c","","【秋招季】最新最全2016名企校招进度表","2016名企等你来挑战！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MDc5MDU4OA==","2015-09-04","N","无作者"
"广工招协","http://mp.weixin.qq.com/s?__biz=MjM5MDc5MDU4OA==&mid=207180024&idx=1&sn=c7b1ba41a2271ad639730a1ca8d3434c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/Mv5E1LtuKcv6Vaia2NNicl4gVlZia7eBLviahfq1RZaKreTiaF9cyKs3gBFtb1icyB9zTRiaia6tROuSUR0fo4fIPpt9vg/0?wx_fmt=jpeg","gh_4070b3ae7e3c","","【秋招季】最新最全2016名企校招进度表","2016名企等你来挑战！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MDc5MDU4OA==","2015-09-04","N","无作者"
"广东微学生","http://mp.weixin.qq.com/s?__biz=MzAwNjQwMjYzNA==&mid=210081172&idx=1&sn=768e236aeb4e4c9801d7839fc9b101f1&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/vq3aNLHLgRibfDjzuM67xaDgcpWhDDaw0HpcyQelZzqiaiaEqjK1wGOnpqJV7q8ibaiaOKrFUjlSArztfR1rVY8njXQ/0?wx_fmt=jpeg","gh_03272bb894e7","","勇往直前，校招协！","广东工业大学招生宣传协会第一届部长培训会召开！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwNjQwMjYzNA==","2015-09-04","N","无作者"
"松管委学生工作组","http://mp.weixin.qq.com/s?__biz=MzAwNjQwMjYzNA==&mid=210081172&idx=1&sn=768e236aeb4e4c9801d7839fc9b101f1&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/OZicpZZgl5bLp0Rsj2HXt9biamJOoUkGW59tXHKKKnadOfexkLibHWCcpMk3Tfh4ibCP363xeMtWmvvkqkwXl6GjIw/0?wx_fmt=jpeg","gh_03272bb894e7","","勇往直前，校招协！","广东工业大学招生宣传协会第一届部长培训会召开！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwNjQwMjYzNA==","2015-09-04","N","无作者"
"财商Online","http://mp.weixin.qq.com/s?__biz=MjM5OTc0NzcyNw==&mid=212912072&idx=4&sn=e92af775912a504931b2cb21edaf03d9&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/MFKVauON2JLWtZXyG3LkGQKic5SUuNxLtkibbsqrqZIB7VDcmBPPl1RILLTssZ4ogcicEicCJ2D4fJgprXVv5ckwBA/0?wx_fmt=jpeg","gh_524d700fd671","http://hr.meizu.com/#rd","魅族2016校招开始啦！","公司介绍魅族（MEIZU）科技，是智能手机厂商魅族科技有限公司的简称，成立于2003年3月，是一家国内知名智","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTc0NzcyNw==","2015-09-04","N","无作者"
"欧朋兰博IT教育集团西安公司","http://mp.weixin.qq.com/s?__biz=MjM5OTc0NzcyNw==&mid=212912072&idx=4&sn=e92af775912a504931b2cb21edaf03d9&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/SUu9YpQdQHkUEx2eXPTEULvX8vZib1UPpmynxzTllULM1tDmAR1sVJoXlg8Aib9FNWMCv7P0Fia1Y3TlLcxWo7RaA/0?wx_fmt=jpeg","gh_524d700fd671","http://hr.meizu.com/#rd","魅族2016校招开始啦！","公司介绍魅族（MEIZU）科技，是智能手机厂商魅族科技有限公司的简称，成立于2003年3月，是一家国内知名智","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTc0NzcyNw==","2015-09-04","N","无作者"
"并购时间","http://mp.weixin.qq.com/s?__biz=MjM5MjA0NzAyNA==&mid=212230128&idx=5&sn=0b8b88482a5f65297d2bd2aaabc8ffb3&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/Aq9d1GtTbImkuGkkr2PlzZuQZI8GNe6uUMHKImzUCvAJickAPGDIErNfOka4YichPSZzODBRkAP1rd4hGicOmS5HA/0?wx_fmt=jpeg","gh_ac042641ae04","","1号店人力资源部招实习生（校招）","企业简介一号店，电子商务型网站，2008年7月 11日，“1号店”正式上线，开创了中国电子商务行业 “网上超","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MjA0NzAyNA==","2015-09-04","N","无作者"
"网易游戏美术招聘","http://mp.weixin.qq.com/s?__biz=MjM5MjA0NzAyNA==&mid=212230128&idx=5&sn=0b8b88482a5f65297d2bd2aaabc8ffb3&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/RWMvaKB5NPX12jTDUr1X3gSUBSOsTI52zgUyaKgHuac4UJ1iaxms7xx9flhJk610haDRndyl6IicwY4ics5fzCtog/0?wx_fmt=jpeg","gh_ac042641ae04","","1号店人力资源部招实习生（校招）","企业简介一号店，电子商务型网站，2008年7月 11日，“1号店”正式上线，开创了中国电子商务行业 “网上超","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MjA0NzAyNA==","2015-09-04","N","无作者"
"实习plus","http://mp.weixin.qq.com/s?__biz=MzA4ODU4NzgyNw==&mid=208153221&idx=3&sn=351ff952fb71c710e2592fac82958b55&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/fklAq1DazgHKQg56854K2ibOeCGXWSpYGoia3iaksGbfDUMEibhBvNg3jLNxy41lQUEmIT1aemUxO9gp8NyIKMGv4Q/0?wx_fmt=jpeg","gh_452bc927732f","http://campus.xiaojukeji.com/index.htm#rd","实习风向标丨滴滴校招大爆料","公司简介北京小桔快智科技有限公司（简称滴滴快的）的前身是2012年成立的滴滴打车和快的打车，两大移动出行巨头","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4ODU4NzgyNw==","2015-09-04","N","加号君在这里<U+25B7>"
"智联招聘广州分公司","http://mp.weixin.qq.com/s?__biz=MzA3OTAyMzcyMA==&mid=214471080&idx=2&sn=ebfa261d4bf8f51c6d0e6a16edb2c3d8&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/ULJGm1srBMRkqa90Bhic9kSZKf2cbbrCKDc1lZyTiauN1iaPtuyvMN7SqcKicq5Kxn9n3UoS2lBibJSj13GedWORPCQ/0?wx_fmt=jpeg","gh_d27facc88d04","http://www.subaoming.cn/zhilian/h5/#rd","【2016搞掂校招】名企校招风暴之第三波","点击上方“公众号名称”可以订阅哦！三星2016校园招聘/ 公司介绍 /2015年，三星电子在《财富》杂志全球","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3OTAyMzcyMA==","2015-09-04","N","无作者"
"厦大信科院就业指导中心","http://mp.weixin.qq.com/s?__biz=MzA3OTAyMzcyMA==&mid=214471080&idx=2&sn=ebfa261d4bf8f51c6d0e6a16edb2c3d8&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/OJv7E2X4hBrJwje6V3svOXbia01o26V6kRPGUJbso7GvdDYyFLNznpokiaAOrVtG0IBjgKFXELY2cxbamkumXJOg/0?wx_fmt=jpeg","gh_d27facc88d04","http://www.subaoming.cn/zhilian/h5/#rd","【2016搞掂校招】名企校招风暴之第三波","点击上方“公众号名称”可以订阅哦！三星2016校园招聘/ 公司介绍 /2015年，三星电子在《财富》杂志全球","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3OTAyMzcyMA==","2015-09-04","N","无作者"
"草莓秀","http://mp.weixin.qq.com/s?__biz=MzA5ODE0NDMyNQ==&mid=209090312&idx=1&sn=522fc2e33291804a3fc4b0eeacef44f1&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/vMNia6zvXo09ibLwamWApZOWgia8UBTpEmR4rkF08epiclxEg7y4X1L3dQU8mMGwoV95xHbYLYTjGgzIrPjictxl5DA/0?wx_fmt=jpeg","gh_8c3e6e87f03f","http://mp.weixin.qq.com/s?__biz=MjM5MDcxNDIyOQ==&mid=210588990&idx=1&sn=dd6fca00f9e81fb58f43fc60404a17cd&scene=1&srcid=WVGEoX8qZxOV6ApnjD3X&from=singlemessage&isappinstalled=0#rd","网宿科技2016校招  内推渠道提前引爆！","你，准备好了吗？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5ODE0NDMyNQ==","2015-09-04","N","无作者"
"徐杰","http://mp.weixin.qq.com/s?__biz=MzA5ODE0NDMyNQ==&mid=209090312&idx=1&sn=522fc2e33291804a3fc4b0eeacef44f1&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/aelBmwb9zHRVKozsib7Fe6wcblibruG5YodRibfYzibkCUJDOkHNpicOW4gD3sLl8VPgY6jfseJchR8Sh7PHMibhO0TA/0?wx_fmt=jpeg","gh_8c3e6e87f03f","http://mp.weixin.qq.com/s?__biz=MjM5MDcxNDIyOQ==&mid=210588990&idx=1&sn=dd6fca00f9e81fb58f43fc60404a17cd&scene=1&srcid=WVGEoX8qZxOV6ApnjD3X&from=singlemessage&isappinstalled=0#rd","网宿科技2016校招  内推渠道提前引爆！","你，准备好了吗？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5ODE0NDMyNQ==","2015-09-04","N","无作者"
"36氪","http://mp.weixin.qq.com/s?__biz=MzAxMjExOTMzMQ==&mid=209947685&idx=2&sn=b3f3aada9ae660ddd7ca02939c22559c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/WRGz2LWLARDyAjUD0m9OQ0DGtRPYZM11KgK7aIygshYBia0iasFOnVcicyBd6yFrhRcDoiaAZxSPwUgQibLDRVjPxsQ/0?wx_fmt=jpeg","gh_be161b41cbe0","","阿里巴巴缩减校招名额由3000人降至400","BAT 三家一直是互联网公司人才的血库，一方面是由于其比较成型的操作、培训体系。另一方面是这三家公司完善的暑","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxMjExOTMzMQ==","2015-09-04","N","网络"
"兰州理工大学学生就业","http://mp.weixin.qq.com/s?__biz=MzAxMjExOTMzMQ==&mid=209947685&idx=2&sn=b3f3aada9ae660ddd7ca02939c22559c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/Eh8SgrG08WTG0oeZ7Hucggx1wZHdbEv3v7wncn4go7RcvRDEUqIPvj8vVgARVCgLlDN7drhxoXKer30d2iahEYQ/0?wx_fmt=jpeg","gh_be161b41cbe0","","阿里巴巴缩减校招名额由3000人降至400","BAT 三家一直是互联网公司人才的血库，一方面是由于其比较成型的操作、培训体系。另一方面是这三家公司完善的暑","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxMjExOTMzMQ==","2015-09-04","N","网络"
"成都实习吧","http://mp.weixin.qq.com/s?__biz=MzA5MTIzNzgzMQ==&mid=211493143&idx=1&sn=e6faad150f2eae27c4bad5fca20e18b2&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/hPGd5eYUFNLEBRQFLY5icenjH6cZGcWZsmJhdAgIXKTN1YQ5mIhSrjhjRAYXF0wQbUqrwqryROdoicC3zdTuRGyQ/0?wx_fmt=jpeg","gh_567099cff37c","","阿里巴巴大幅缩减校招名额，靠谱的创业公司有福了","9 月 1 日阿里巴巴校园招聘发布了一则最新的通知：我们非常抱歉地通知：由于集团人才战略调整，阿里巴巴 20","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5MTIzNzgzMQ==","2015-09-03","N","无作者"
"工业互联网联盟","http://mp.weixin.qq.com/s?__biz=MzA5MTIzNzgzMQ==&mid=211493143&idx=1&sn=e6faad150f2eae27c4bad5fca20e18b2&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/qBRCjaljJTfOMtqVd9mag1u7t2NYrsQicps69Ut4rV5z3eUNYYk69AK0oMoicGG7IO6hGC0774SNgTObyB5ywqMg/0?wx_fmt=jpeg","gh_567099cff37c","","阿里巴巴大幅缩减校招名额，靠谱的创业公司有福了","9 月 1 日阿里巴巴校园招聘发布了一则最新的通知：我们非常抱歉地通知：由于集团人才战略调整，阿里巴巴 20","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5MTIzNzgzMQ==","2015-09-03","N","无作者"
"北科大微校园","http://mp.weixin.qq.com/s?__biz=MjAzNzMzNTkyMQ==&mid=210490164&idx=2&sn=7a24fd71fde8f832ad59f191858e29e3&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/FWIZh31whfffiaChmQAJNXgGogZBj4RYv5cFDgAUfo809ibc3S4aUKLI4KDmQ6yH5zGS5fKDfNibxoxbWo85nQEfw/0?wx_fmt=jpeg","wxid_1970509702912","http://36kr.com/p/5037065.html#rd","【大公司晚报】解放军裁员 30 万，阿里巴巴缩减校招名额，过冬的创业公司你们还好吗？","36氪微信号：wow36kr这是一篇大公司晚报的特别版。今天是全球瞩目的二战对日作战胜利日，天安门广场大阅兵","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjAzNzMzNTkyMQ==","2015-09-03","Y","左诚<U+00A0>"
"厦大就协","http://mp.weixin.qq.com/s?__biz=MzA3NjU1MDAwOA==&mid=207225023&idx=1&sn=bda42af07de1aa08f45b1927f66d8907&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/sgcJBkF4mEag15yZUYuke0jIvichbg8VySTDPXWfVVDVY47YJ9Q1DpsZHqt271UuOvkn9gj2eq8dQKYu0fS8TCw/0?wx_fmt=jpeg","gh_ed2c8232d428","","支招群面，就就协协教你怎样才能跨过校招最恐怖一关？","分享“ 什么是群面？群面的原因？从企业Hr角度而言，群面通过比较的方式迅速筛选掉不合适的人，将有可能与职位匹","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3NjU1MDAwOA==","2015-09-03","N","无作者"
"东财就协","http://mp.weixin.qq.com/s?__biz=MzA5ODA3NjAwMA==&mid=208047293&idx=1&sn=31cc9ec7fa3aa390eb96922b43d1d1b5&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/gxs7TF0AwHyHLBw4pgIa6S3Av9FU4gRUY9SyZ4u7Ik7dPUxFCETL9eLWwnL7BJ7oXIVD7SmAbHzvFmh0EgaAlw/0?wx_fmt=jpeg","gh_38f254d9362b","","【直击招聘】奔跑吧，向安永进发！安永2016东财校招宣讲会时间地点","https://www.surveymonkey.com/r/298KKCR（点击进行宣讲会预约）预约成功的","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5ODA3NjAwMA==","2015-09-03","N","无作者"
"壹校园","http://mp.weixin.qq.com/s?__biz=MzA5ODA3NjAwMA==&mid=208047293&idx=1&sn=31cc9ec7fa3aa390eb96922b43d1d1b5&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/YvgtBlLKSbRiaveH5OggusLnBfBBN8F5RPER1ZdNwEmw26XmB6RaU2bufPaSZfUeZYEFTgeRAEMoJGYFkF7O1OQ/0?wx_fmt=jpeg","gh_38f254d9362b","","【直击招聘】奔跑吧，向安永进发！安永2016东财校招宣讲会时间地点","https://www.surveymonkey.com/r/298KKCR（点击进行宣讲会预约）预约成功的","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5ODA3NjAwMA==","2015-09-03","N","无作者"
"毕聘驿站","http://mp.weixin.qq.com/s?__biz=MzA5MTc4NDY3Mg==&mid=209815374&idx=4&sn=a21715d27f01da8874ea912bac0d9225&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/5uBlTnV4EjnjBBUsR0mVeAcFgQUKpgnzmx1pRX3WdpsC9hNibYqVia0SibnVYTZzHRYzeibsAEnc4rkhNsCkqgLZlQ/0?wx_fmt=jpeg","gh_91668e36e8a9","","【9.4】壹校招实习推荐 | Disney、南方新媒体、方胜人力、SMG等","Disney供应商环境分析实习生基本职责基于提供的供应商名录，核实供应商详细信息。利用IPE数据库对供应商名","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5MTc4NDY3Mg==","2015-09-04","N","无作者"
"ToCareer职途","http://mp.weixin.qq.com/s?__biz=MzA5MTc4NDY3Mg==&mid=209815374&idx=4&sn=a21715d27f01da8874ea912bac0d9225&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/lGaUSP0AFCCE9k6JV2fmUtTreyUXYiboI24nhIGKF8SfAs5qaH9uIyOcyruaSljNxyjwYzVk1pWicl7rtY5qODJA/0?wx_fmt=jpeg","gh_91668e36e8a9","","【9.4】壹校招实习推荐 | Disney、南方新媒体、方胜人力、SMG等","Disney供应商环境分析实习生基本职责基于提供的供应商名录，核实供应商详细信息。利用IPE数据库对供应商名","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5MTc4NDY3Mg==","2015-09-04","N","无作者"
"校园招聘时间","http://mp.weixin.qq.com/s?__biz=MzI2MTAyMTU3MA==&mid=208883270&idx=4&sn=7f6058a14e875f18b82d8b01acecdcca&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/8IoG9QWVoNFsUZOlHmGicXjl1pibf5ARVZFtHHdYhO2F8eCzs7PdPmjmnHka9r1hDJWmRibndS8gQVREECbc7D2qQ/0?wx_fmt=jpeg","gh_2b7ad52d3ddb","","【招聘精选】依旧是万众期待的校招~","企业目录【全国】微软2016校园招聘【全国】中国银联2016校园招聘【全国】酷派集团2016校园招聘【全国】","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzI2MTAyMTU3MA==","2015-09-04","N","无作者"
"校园招聘时间","http://mp.weixin.qq.com/s?__biz=MzI2MTAyMTU3MA==&mid=208883270&idx=4&sn=7f6058a14e875f18b82d8b01acecdcca&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/8IoG9QWVoNFsUZOlHmGicXjl1pibf5ARVZFtHHdYhO2F8eCzs7PdPmjmnHka9r1hDJWmRibndS8gQVREECbc7D2qQ/0?wx_fmt=jpeg","gh_2b7ad52d3ddb","","【招聘精选】依旧是万众期待的校招~","企业目录【全国】微软2016校园招聘【全国】中国银联2016校园招聘【全国】酷派集团2016校园招聘【全国】","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzI2MTAyMTU3MA==","2015-09-04","N","无作者"
"第1站","http://mp.weixin.qq.com/s?__biz=MzI2NTAxMDQxOA==&mid=222133697&idx=3&sn=1546ca81f62615240e1e307382b70f18&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/CXhhylZDcv8YG96w7961DJfEuRBFdia74m13iawxTuwXwG5VWaAO10y0yBa2AwZQkkNiazxLbZcibeb28HV3nBIXFg/0?wx_fmt=jpeg","gh_d77455e1596e","","校招资讯 | 滴滴快的、菲动软件、高露洁、京东、招银网络、宁波银行","庆祝抗战胜利的小长假~看完阅兵不知道干什么好？TC君送上新鲜热辣的校招资讯~O(∩_∩)O~偷偷告诉你~这些","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzI2NTAxMDQxOA==","2015-09-04","N","无作者"
"山西金融招考","http://mp.weixin.qq.com/s?__biz=MzI2NTAxMDQxOA==&mid=222133697&idx=3&sn=1546ca81f62615240e1e307382b70f18&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/10CvvibbfagWWcB8CgY4hegCHyLUOMXw1tICSBs52us4PERtnANyGBkPal9qxic2XqicDOhygBjlr4GxLPqow1Imw/0?wx_fmt=jpeg","gh_d77455e1596e","","校招资讯 | 滴滴快的、菲动软件、高露洁、京东、招银网络、宁波银行","庆祝抗战胜利的小长假~看完阅兵不知道干什么好？TC君送上新鲜热辣的校招资讯~O(∩_∩)O~偷偷告诉你~这些","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzI2NTAxMDQxOA==","2015-09-04","N","无作者"
"长沙实习","http://mp.weixin.qq.com/s?__biz=MzI5OTA0ODEzOQ==&mid=210218166&idx=1&sn=ed70e01885ab12c6febd38932d49197c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/kdRlPjpnWWexF8kjJEUaoYQNKsKEgAV3Nc5SDqtt7nw0WwtUHckW5snPTSbFnl2lF4JIuwnytyRRtRC6dafAPw/0?wx_fmt=jpeg","gh_4dd9d5e0c663","","校招  银行总汇","TOP 1 中国银行网申：10月10日-10月25日笔试：11月1日TOP 2 工商银行网申：9月27日-1","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzI5OTA0ODEzOQ==","2015-09-04","N","无作者"
"大连这么大你能干点啥","http://mp.weixin.qq.com/s?__biz=MzI2MTAxODM0Mw==&mid=210187522&idx=1&sn=1d6c0120cf081dc2469046770927a47e&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/eNAOu20HicoRXLj8mYlIFJiccOvQlR38Izqsgumk1aPcBW5EoNR3Q3pjkkCm7mQDicuUia1jvy9g57LYG43EicFScIw/0?wx_fmt=jpeg","gh_3acf72f2a135","http://www.dearsamsung.com.cn/SchoolJob/meeting#rd","【校招】三星2016校园招聘启动，触碰机遇，星耀未来！","点击上方“公众号”可以订阅哦兰兰兰2016年中国三星校园招聘现已正式启动。此次校招将面向2016年2月或","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzI2MTAxODM0Mw==","2015-09-04","N","兰兰兰"
"东北实习","http://mp.weixin.qq.com/s?__biz=MzA5MTI2Mzc0NA==&mid=208044319&idx=2&sn=5d4c65d361283e41a76799e3c3496ad9&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/s17YCdNhNlzqiaP6b4XThNM59zfaQOXWXIGYyBHLDicibgeMuwFVA5iac739CwiaFSQ4QhfN7qJRn8fexuLcEvHzQYA/0?wx_fmt=jpeg","gh_4886eb34ce26","","【校园招聘】9.4部分校招汇总","1魅族2016校园招聘网申通已开启面向2016届应届生招聘软件开发类、测试类、产品类、市场类等各类职位。9月","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5MTI2Mzc0NA==","2015-09-04","N","无作者"
"优质分享","http://mp.weixin.qq.com/s?__biz=MzA5MTI2Mzc0NA==&mid=208044319&idx=2&sn=5d4c65d361283e41a76799e3c3496ad9&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/4qIPVCWSo0dvibtrGibfZmulFDpSiayjlf2ibBFBo0ibnr8vgMygCBA2fAp08xglsczcLT7Sb4GXjsQ8cO2ma0xlbbg/0?wx_fmt=jpeg","gh_4886eb34ce26","","【校园招聘】9.4部分校招汇总","1魅族2016校园招聘网申通已开启面向2016届应届生招聘软件开发类、测试类、产品类、市场类等各类职位。9月","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5MTI2Mzc0NA==","2015-09-04","N","无作者"
